Virus Enters Upper Respiratory Tract,Upper Respiratory Tract epithelial infection,Infection of olfactory epithelium,Anosmia and/or aguesia,Alveolar epithelial infection,Alveolar endothelial infection,Viremia,Systemic immune/inflammatory response,Pulmonary capillary leakage,Dry cough,Productive cough
-1.750325,0.153699,0.287173,-0.14512,1.027679,-0.28816,0.585433,-0.352063,1.1554,0.743155,1.213406
1.106972,0.702262,0.367743,-0.163923,0.284672,-0.902508,0.261046,0.123303,1.355066,-0.378924,0.110352
-0.831992,-0.765558,0.281109,-0.887394,-0.290035,0.794909,-0.410095,-1.388979,0.17391,1.25757,-0.330749
-0.466443,0.745016,-1.441712,1.589042,-1.156948,1.184117,0.005554,0.514134,0.013246,0.080142,-0.836764
0.754543,0.311001,0.409102,-1.089993,-0.520173,-0.255354,-0.037123,1.546209,-1.067083,0.923264,-1.262966
-0.903447,-0.747814,-0.279288,-0.280279,-0.692896,0.238153,-0.650317,-1.025221,0.708895,1.124698,-0.616709
-0.71668,-0.235099,-0.055429,1.520488,-0.118237,0.039255,-0.837035,1.076054,-0.229578,0.190367,0.182577
1.465811,0.738421,0.218161,-0.221686,0.93816,-0.67578,0.043805,-0.291325,0.764306,0.5921,1.038803
1.527237,-0.309241,-0.992111,-0.675498,0.872443,0.275742,0.100554,-1.024344,0.453091,0.43468,0.949349
-0.438999,0.56139,0.539492,-0.799184,0.099951,0.114625,0.431369,0.260994,-0.656609,-0.564811,0.00091
0.361155,-0.521311,0.148843,0.489035,-0.084552,-0.200581,-1.077722,-0.189041,-0.009692,-1.746292,-1.022173
-0.640007,0.382328,-0.672833,0.095952,0.390368,1.491365,1.262593,-0.938669,0.465369,-0.442984,0.05386
-0.502081,0.611087,0.803041,-0.254523,-0.390664,0.843744,1.548694,0.627915,0.021975,-0.39267,1.068087
-0.099623,-0.667545,0.910239,-0.389275,0.487047,-0.566719,-0.325734,-0.928798,0.476717,1.046856,0.086757
-0.557401,-0.290541,-0.847832,-0.386779,0.565935,-1.105241,-0.052906,-0.478521,-1.621389,-0.570276,-0.761887
-0.784367,-0.804075,0.485924,-0.88753,1.252061,-0.86002,0.647011,0.157197,-0.123698,0.228242,0.307691
0.196163,0.588305,0.258751,-0.510732,0.13786,0.894358,1.043196,-0.684381,-0.279221,-0.398406,-0.922927
-0.438823,0.284715,-0.458786,1.196819,0.217729,0.700242,0.351278,-0.314647,-0.454478,-0.778261,0.685691
-0.410117,-0.615375,-1.059006,0.149751,0.532588,0.314569,0.375093,0.185438,-0.019079,0.934688,1.278831
-0.910851,0.53158,0.499963,-1.006907,0.566903,-0.112501,0.373633,0.266989,0.963428,0.125816,0.855589
0.787399,-0.145028,0.188842,0.013578,-0.475278,-0.107794,-0.291551,-0.638397,0.000631,-0.316222,-1.019146
0.437379,1.243111,0.836296,0.285863,-0.096837,0.366206,1.216706,0.915753,0.22791,-0.323108,-0.437907
0.822327,0.957705,0.743165,0.788514,-0.468544,0.417635,-0.089033,-1.372695,1.079725,0.247684,1.170437
-1.301616,-0.692347,-0.211191,0.381581,-0.918641,0.996632,-0.697006,-0.877081,-1.271343,0.478362,-0.723746
1.247629,0.796296,-0.559278,-0.581864,-1.370854,1.549108,-0.276355,1.295485,-0.893646,-0.950162,-0.563539
3.086411,1.467242,0.884158,-0.950947,-1.162415,0.662742,0.907102,0.662392,-1.096307,-0.926243,-0.337136
-1.691737,-0.602545,0.043263,-0.896595,0.603902,-0.695376,0.758505,-0.227557,-0.081038,0.50827,0.779488
1.069077,1.202509,0.467657,-0.168853,0.435868,-0.551253,0.515933,1.255573,-0.052186,0.005689,0.326615
-0.415787,0.561789,1.738251,-0.855356,-0.203281,-0.940564,0.571195,-0.22026,0.008429,-0.492793,0.8622
0.213377,-0.853267,0.736952,0.452858,-0.443416,-0.443092,-0.676491,0.199898,0.262905,1.226409,-0.066377
0.762612,0.589533,0.785159,0.124614,-0.956934,1.516197,-0.293373,0.22979,-0.227055,-0.462199,-0.32907
1.324268,0.7293,0.266604,0.117552,-1.504449,0.989064,0.450434,1.172625,-0.461636,0.123484,-0.65612
0.250207,-0.401927,1.305486,0.622138,0.443016,0.227662,1.422297,-0.52423,0.277357,-0.050246,0.699526
-0.859057,-0.708524,-0.066363,0.256688,-0.150032,0.715373,0.15922,-1.112948,0.964624,0.436779,-0.818701
0.010829,-1.145318,0.418809,-0.357796,0.877136,1.30495,1.051577,-1.463122,0.920141,0.655336,0.553139
1.318222,1.526333,-0.59778,1.168019,-0.445606,0.840716,0.455751,0.389191,-0.642497,-1.044614,0.113767
-0.043239,-0.516992,0.417798,-0.789215,-1.05145,0.626308,-0.713281,0.211921,-1.030897,0.139151,-0.663924
0.071437,0.663775,-0.126919,0.633815,-0.290736,0.301927,-1.02841,1.179847,0.373647,-1.563418,-0.442654
-1.220102,-0.728694,-0.29321,1.008424,0.19134,0.2923,-0.744094,-0.942929,-0.250329,0.190667,1.259533
0.005206,-1.144391,-0.37124,0.625424,0.421345,0.543145,-0.776533,-1.157512,-0.195367,0.144576,0.322339
-1.033979,-1.168727,-0.64187,-0.693195,-0.232495,0.695486,-1.264988,-0.350084,-0.157383,0.520255,0.182434
0.28819,0.457029,0.171577,0.148304,-1.311989,0.464972,0.757763,0.556972,-0.394249,-0.510314,-0.560405
-0.991214,-0.028411,0.297902,1.139692,-0.374298,0.523935,0.821849,-0.762168,0.882142,0.887812,-1.019939
1.334776,1.206575,0.796165,0.447315,-0.304095,0.907273,0.632182,0.621703,-0.380768,0.045708,-0.44871
-1.532021,-0.289376,-0.428278,0.466402,-0.164725,0.139113,-0.821043,-0.68042,-0.64311,-0.11926,0.488211
0.432635,-0.536845,-1.500578,1.506064,-0.514829,0.70232,-0.766165,0.659744,-0.319528,0.237465,0.962199
-1.782369,-1.079052,-0.967372,0.452202,0.91272,-0.28197,0.03564,-0.884663,1.037291,-0.356772,0.87213
-0.147759,-0.760497,-0.873069,0.463252,0.507176,-0.399141,0.016358,-0.125077,-0.396881,0.451966,0.023183
1.104195,0.968014,0.821747,-0.254196,-0.155539,1.001257,1.851925,-0.048403,-0.353989,-0.189439,-0.996778
-0.044476,0.227021,0.115631,0.053961,0.122061,0.10114,0.417905,-0.604071,0.589369,0.703753,0.098099
0.387137,-0.217719,-0.412144,-0.000814,0.067406,-0.650658,-0.200335,-0.338791,-0.121347,0.919909,0.4383
0.955979,-0.147687,1.342373,0.236201,-0.540946,0.633379,-0.020817,0.844824,0.215659,0.279588,-1.029249
-0.668413,0.731683,0.662488,0.014491,0.145077,-0.65404,0.75523,0.513932,-0.321456,-1.015065,0.205411
0.202118,-0.306042,-0.461908,-0.387572,0.345795,-0.162268,0.247747,-0.333929,0.440019,0.425788,0.346519
-0.025104,0.226562,-0.273792,1.098142,-0.890706,0.604926,-0.304413,0.252222,0.271894,-0.159217,-0.632078
0.471305,0.482799,-1.018689,0.482681,0.18812,-0.084916,1.035194,0.411957,0.094824,0.622325,-0.921327
-0.487111,0.933075,0.980608,0.314763,-0.489146,1.090727,0.686158,0.324228,0.499885,0.991264,-0.074663
0.680914,-0.602176,-1.035608,-0.074927,0.074773,-0.441994,0.526542,0.138609,-1.164989,-1.132481,0.098727
1.132941,0.499286,0.937317,0.190296,0.305389,-1.269117,1.174756,0.155955,-0.209665,-0.175291,0.680646
-0.754918,-0.35764,0.443335,0.782739,-0.242495,0.154362,-0.825943,0.256158,0.678717,0.178629,-0.400276
-0.396581,-0.366051,1.059585,0.527227,0.849223,0.447189,0.837821,-0.16374,0.816943,1.073763,0.776547
-0.300624,0.881868,-0.106862,0.703216,0.053939,-1.140275,-0.520328,0.949965,-0.25804,-0.312889,-0.458322
0.274778,-0.3824,0.752602,-0.853186,-0.73004,-0.021292,-0.266009,-0.352233,-0.707547,0.63861,-0.471846
0.064638,0.649876,1.014285,-0.203466,-0.279946,0.353132,-0.233026,0.519979,-0.068982,-1.562295,0.118075
0.381648,-0.25261,-1.174437,0.598558,0.297753,-0.376729,-0.73703,-0.310795,0.712598,0.320246,0.118584
-0.852244,0.212752,0.170927,-0.439299,-0.321193,-0.126793,-0.099114,0.241689,0.425174,0.317247,0.393301
0.661134,-0.19002,-0.490391,0.903355,0.185546,-0.188603,0.398853,0.433782,-0.275828,-0.354444,0.025883
-1.275382,-0.623976,-1.163734,-0.574198,0.758902,-1.360587,-0.364518,-1.325994,0.856032,-0.150213,-0.072442
1.357847,0.656022,-0.425678,0.372653,-0.570417,-1.098405,0.222815,1.247081,0.485432,-0.596701,-0.119828
0.372101,-0.209621,0.18567,1.061231,1.033815,-0.970999,0.657896,0.188635,1.222459,0.226709,0.618187
-0.178045,0.552031,0.484182,-0.757336,-0.406624,1.128219,0.1325,-0.345531,0.323757,-0.3709,0.723574
2.571502,0.917906,0.041536,0.43816,-1.646534,1.110649,0.55937,0.280038,-0.575345,-0.321008,0.142476
-1.430418,-0.867858,0.178062,0.304857,1.094337,-0.621564,-0.07641,-0.810896,0.593069,-0.31839,0.174192
-1.95285,-1.240728,-0.952209,-1.243829,0.251795,-0.080296,1.352967,-0.22235,-0.195635,0.601311,-1.033877
0.777103,0.54184,-0.30956,0.5405,-0.49643,-0.943472,0.16887,0.000613,-0.952649,-0.973825,-0.27853
1.738914,0.651779,0.948287,-0.271029,-0.653416,0.765509,0.465791,-0.440892,1.309313,-0.06729,0.301202
-0.62841,-0.792744,-0.166217,-0.963608,0.771418,-0.367213,0.495324,-0.026455,0.553908,1.000507,0.465943
1.163076,0.530133,-0.94242,-0.1137,-0.550222,0.453051,-0.244426,0.237056,-0.593379,-0.578088,-0.595923
1.629371,1.100629,-0.033456,-0.03385,-0.399651,-0.268595,-0.152232,0.324698,-0.946565,-0.936912,-0.4965
-1.056509,-0.340412,0.363422,0.810033,-0.310826,0.632608,0.631548,-0.776083,0.645214,0.239529,0.899486
1.224621,1.51665,1.315068,-0.920995,-1.275669,1.140256,0.371165,1.615956,0.229788,1.152421,-1.701442
-0.58368,1.179732,0.634238,1.298781,-0.483611,-0.190223,0.96553,-0.664472,0.731746,-0.811322,-0.297621
-0.80365,-0.971281,0.283969,-0.43723,0.653016,-0.278461,-0.338478,-0.794256,0.30666,0.190959,0.462351
0.881539,1.144963,-0.692419,0.569264,-0.446777,0.617463,0.028116,0.693814,1.136139,-0.90924,-1.013753
0.430108,-0.58207,0.087651,0.697665,0.616856,0.014954,-0.652642,-0.836304,1.490107,0.459013,0.765794
0.06434,0.479332,-0.935268,0.901801,-0.93432,0.515323,-0.538417,0.711213,-1.170626,-0.721348,-1.05352
-0.263428,0.635874,0.616892,-0.375064,0.031258,-0.771367,1.038391,0.618415,-0.312082,-0.322914,-1.730602
-0.77192,0.007839,-0.490595,-0.533276,-0.553907,0.426626,-0.255049,1.35747,-0.748828,-1.039667,-1.165906
-0.106253,0.873567,-0.454065,0.766982,-0.473739,0.971888,0.551548,-0.117169,0.633274,-0.37681,0.832316
0.277312,0.033492,0.256458,0.728702,-0.022679,-0.313894,-0.555163,0.421551,-1.221124,0.512554,-0.581228
-1.877673,-0.965544,0.130803,-1.512984,0.519355,-0.307142,-0.420521,-0.621465,-0.490181,0.004618,0.523878
0.518622,0.679262,0.558145,-1.230536,-0.752802,-0.081166,-0.183314,0.853679,-0.507306,0.284316,-0.459437
0.342261,-0.31866,-0.559646,1.01559,-0.169625,1.267913,0.503425,-0.612873,-0.349104,-0.174143,-0.813036
-1.510784,-0.807234,0.307872,-0.850137,-0.228734,-0.050505,-0.602267,0.022014,0.333986,-0.725641,1.051243
-1.049609,-0.067733,-0.177594,-0.790925,0.175715,-0.791274,-0.484242,-0.431993,-0.958032,0.556234,0.039724
-0.606592,-0.316322,0.372415,1.063208,-0.098768,-0.707973,0.278271,-0.497908,0.572247,1.45218,0.989648
-0.560912,-1.162866,-1.077877,0.830711,-1.228979,0.898585,-1.070621,0.432223,-0.305941,1.198811,-1.413933
-0.834712,-0.471013,0.900565,-0.317723,0.89481,-0.134169,-0.051146,-0.649773,0.737164,0.364564,0.935819
0.830636,0.965422,-0.732674,0.135303,-0.485233,1.143749,1.51303,-1.434781,-0.195782,-0.24521,-0.823699
-0.937303,0.496585,-1.123672,0.909816,-0.136418,-0.449504,-0.539072,-0.555101,-0.217712,-0.059006,0.077781
-0.22077,-0.859671,-0.728438,1.232478,0.56966,0.825158,0.17759,-1.097889,0.226018,-0.071357,0.033118
0.980847,0.024812,-0.616883,0.790762,-0.343451,-0.574091,-0.823962,0.51125,-0.77948,-0.505701,-0.446899
-0.138163,0.406986,0.446286,0.637488,-0.864526,0.820121,-0.803477,0.230333,0.119746,-0.922594,-0.260127
0.540601,0.849411,-1.018849,0.890731,-0.106409,0.78147,0.182204,0.361898,-0.546202,-0.97298,-0.515495
0.366239,-0.008322,0.324768,0.71937,0.876108,-0.865958,-0.00233,0.666367,-0.059544,0.932305,1.261458
-1.384614,-0.463258,-0.466487,0.820101,0.295492,-0.552211,-0.532566,-1.015735,0.19134,0.497152,0.228495
-0.9057,-0.099678,0.264574,-0.381678,0.12551,0.135553,-0.368545,0.384609,-0.438397,0.656878,1.529348
-0.661706,0.889763,0.387476,0.427046,0.484014,-0.042958,-0.143663,-0.158292,0.424365,0.75279,0.332821
-0.696785,-0.298517,0.620498,-1.047133,0.612316,-1.008267,-0.134133,0.092649,-0.762539,0.724984,0.807954
0.560061,0.354542,-0.767882,0.448556,0.456004,-0.727549,-0.28517,0.451532,0.457457,0.861106,-0.526725
0.066753,-0.785427,0.862215,-1.100342,0.162215,-0.617636,-0.54192,0.025832,0.455879,0.551885,-0.527868
2.3815,-0.656494,-0.33309,0.264413,-0.868907,0.081163,-1.394179,0.126097,-0.900918,-0.424216,0.641535
-1.332636,-0.924869,-0.962375,0.55847,0.397165,-1.346634,-1.325231,0.056481,0.108178,0.876957,-0.634067
0.311631,-0.218939,0.06645,0.515544,0.968515,-0.671729,0.033826,-0.426915,0.121523,0.578961,1.653155
-0.469538,-1.545,-0.387597,0.060462,-0.106184,-0.977714,-0.501707,-0.421784,0.090518,0.53833,-0.980168
0.578928,0.259763,-0.073706,1.292579,-0.121178,1.055104,0.878978,-0.78268,1.131944,-0.092485,-0.032216
-1.3883,-0.377907,0.368649,0.256474,0.853227,-0.32848,1.18347,-0.531886,0.847319,0.115923,0.955592
0.213316,0.08359,0.868675,-1.00104,0.35668,-0.43988,-0.325543,1.388285,-1.294759,0.118729,0.7596
0.754865,-0.102144,-0.25195,0.461857,-1.206679,1.252969,-0.501355,-0.137863,-0.41962,-0.493929,-0.811273
-1.511408,-0.385211,-0.72979,0.024871,0.309819,-0.593303,0.082159,0.018964,-0.565694,-0.753919,-1.059066
0.664565,-0.407028,-0.17235,-0.404981,0.533984,0.750643,-0.441923,-0.261126,-0.520901,-0.568529,-0.070982
0.17042,-0.350659,-0.345315,0.92077,-0.108944,0.391313,-1.103211,-0.792602,0.713814,0.643744,0.30928
2.427905,1.093456,0.127161,0.194998,-1.065743,0.251131,0.840483,0.691848,-0.539862,-0.524979,-1.129529
1.278212,0.220548,-0.565088,0.177339,-1.408678,1.021938,-0.673164,0.550408,-1.369706,0.471076,-0.906211
0.208399,0.90145,0.31809,-0.032109,-1.049738,0.628784,0.754831,0.300528,-0.235627,-0.562933,0.398727
-0.057225,-1.349327,-0.485409,1.320382,0.801804,-0.7077,-1.730965,-0.202146,-0.282511,0.816086,0.644738
-2.224051,-0.796878,0.228309,0.575013,0.888299,-0.703037,-0.962585,-0.869936,0.782546,1.560511,-0.018435
-0.732956,0.785526,0.152259,-0.264042,-1.79619,1.117502,-0.984713,0.546582,-0.177298,-0.979813,-0.655021
-0.806065,-0.766998,-0.926197,-0.424346,0.166564,0.180845,-0.572578,0.185637,-0.140611,1.326247,-0.030456
0.01263,0.961088,0.383142,-0.747042,-1.305801,0.891887,0.231287,0.182347,-0.152756,-0.180503,-1.47651
0.273406,0.770303,-0.040678,-0.442692,0.115487,0.341138,0.311264,0.49207,0.06597,-1.23601,-0.306425
-1.103255,-0.604758,0.845956,-0.670252,0.066505,-0.320762,0.505414,-0.856986,0.573791,0.017586,-0.493212
0.968705,0.472084,0.400048,-0.343663,-0.435997,0.840148,0.844049,0.550124,0.265745,-0.067034,0.71821
-0.02446,-0.252388,-0.399913,-0.107517,0.398085,0.675695,0.669564,0.248788,0.544948,0.535794,-0.107714
-0.226437,-0.578352,-0.609149,0.880107,0.491825,-0.497861,-0.132956,-0.636924,0.885771,0.252027,1.069946
-2.724953,-0.819595,-0.331726,0.792603,1.039615,0.038954,-0.241571,-0.972845,1.030358,-0.793479,0.668753
-0.314385,-1.191398,0.184165,-0.629259,-1.186343,0.95347,-1.306373,0.389946,-0.76358,-0.029586,-0.63699
-2.328966,-0.848692,1.058634,0.913799,0.539746,-0.570819,-0.156942,-0.093303,0.216755,0.229565,-1.017977
-0.431812,-0.050378,-0.152522,0.363455,-0.474644,0.969178,0.013067,-0.928944,-0.79371,1.351892,-0.471037
-1.290061,-0.300325,0.572258,-0.217598,0.318571,-0.040454,0.387025,-0.072444,-0.057458,0.236525,0.406571
-1.33415,-0.958941,0.198157,-0.9303,0.234844,-0.75207,-0.411907,0.06201,-0.0663,-0.286425,1.100911
-0.206285,1.011483,0.706221,-0.855963,-0.843509,0.035645,0.206624,0.944015,-0.695694,-0.950703,-0.046916
-1.149892,-0.579212,-0.20803,0.370826,0.273491,-0.625242,-0.743923,0.995505,-0.946102,0.184075,0.067931
0.971858,0.567241,0.308538,-0.410815,-0.724127,0.798332,0.013188,-0.368928,0.380978,-0.010101,0.311568
-0.804541,0.652786,0.468546,-0.858676,0.872536,-0.398167,0.081673,-0.766069,1.575407,-0.528664,0.015764
0.320583,0.047357,-0.025593,0.672554,-0.69905,0.334886,0.185155,-0.912295,0.819534,-0.162806,0.711705
0.025096,-0.286374,-0.153909,0.414814,0.334002,0.208743,-1.135031,0.333018,0.041021,-0.062766,1.116329
0.410974,-0.857687,0.476294,0.346942,-0.171738,1.242539,0.723396,-0.539325,1.308706,0.399125,0.015027
-1.618075,-0.504714,-0.891789,1.423738,1.116658,-0.627246,0.014477,-1.658357,0.716149,0.476322,0.775403
1.641022,0.317322,0.69304,0.770807,-0.82431,0.129821,0.028604,0.838764,-0.375332,-1.176036,-0.019679
1.074701,-0.112562,0.303052,0.378391,-0.21511,0.307215,0.745171,-0.163296,0.633462,1.059381,0.258505
0.471445,0.24107,0.626889,-0.107306,-0.593125,0.540027,-0.909591,0.915991,0.912279,0.414156,0.143995
-1.978803,-0.631117,-0.628972,0.533291,0.512899,0.14303,-0.535557,-0.432182,0.339582,1.433239,0.490722
1.290177,0.099588,-0.365523,0.507193,-0.328316,-0.545089,-0.702171,-0.165421,0.598314,0.982925,-0.623064
-0.265743,-1.477677,-0.124968,-0.353099,1.043967,-1.556041,-1.175773,-0.028032,-0.857346,0.406992,-0.057055
0.827671,0.203926,-0.203252,0.854448,-0.647797,-0.729291,0.071984,1.133699,-0.443673,0.734553,-1.234155
-1.585211,-1.238351,-0.438681,-0.775943,-0.258415,0.173829,0.438577,-0.750334,1.307045,0.551997,0.568322
-0.870274,0.552654,0.201843,-0.520545,0.330115,0.377828,0.723438,-0.927745,1.331791,1.18305,0.526867
-0.381937,0.358037,-0.973613,0.439684,-0.177865,0.055458,-0.117925,-0.108907,0.015257,-0.982043,-0.492651
-0.06724,0.530505,0.125946,0.459891,0.745257,-0.193309,1.072883,0.097164,0.48089,0.539097,-0.595329
0.121822,0.63448,-0.560087,0.843901,-1.422826,0.454083,-0.326594,1.150769,-0.0681,-1.056388,0.056847
0.022232,-0.431122,-1.322594,-0.178088,0.058861,-0.757437,-0.636441,-0.388437,0.736409,0.35655,1.103856
2.716358,0.510218,0.247944,-0.450834,-1.457669,0.085493,-0.312119,0.806845,-0.998627,0.306607,-1.515084
0.296958,1.178406,-0.254007,-0.926885,-0.434412,-1.000626,0.69238,1.029092,-0.522164,-0.212615,-1.145777
-0.288301,-0.632764,-0.823773,0.098418,-0.990039,0.736084,-0.594849,-0.661877,-0.482503,0.4775,-0.634751
-1.079671,-0.65594,-0.393108,0.632281,-0.548572,1.64496,-0.20021,0.673365,-0.047807,0.166767,-0.567172
0.407709,0.436928,0.545128,0.367428,-0.947123,-0.08228,-0.981681,0.117948,-0.446149,-0.174685,-0.674282
0.071014,-0.568427,-0.194426,-0.374057,-0.084801,0.580392,-0.433808,-1.104162,0.044554,0.926649,0.580819
1.368472,0.817057,-0.634436,1.418457,-0.607704,0.895446,-0.916479,0.807035,0.15456,-0.175944,0.738144
0.748026,-0.211486,-0.63706,-0.428825,0.231464,-0.804041,-0.0465,0.830397,0.185527,0.007157,1.152631
-0.170306,-1.161225,-0.709665,-0.289098,-0.521677,0.970208,-0.004955,-0.509179,0.990169,0.93749,0.747428
-1.258078,0.564865,0.650801,-0.473835,0.379946,-1.147444,0.32791,1.084257,-0.485781,-0.429777,0.333448
-0.205188,-0.126816,0.088957,-0.328205,-0.260478,0.923341,1.018512,-0.672126,0.908379,-0.738056,0.134385
-0.62184,-0.319373,0.976263,0.891827,-0.705421,-0.269601,-1.054096,0.470286,0.547812,-0.512256,-0.25197
0.073896,-1.40989,-1.153068,1.268418,-0.475425,0.503091,-0.61034,-0.265068,0.357432,0.871997,-1.16457
1.626988,0.818911,0.388767,-0.496181,0.038057,-0.652737,-0.110936,0.087957,-0.374681,-0.066533,-0.395332
0.684127,0.262075,0.058627,0.133695,-1.599422,0.860117,-0.844546,-0.6434,1.008449,-0.138231,0.135272
0.028403,0.31408,0.331408,-1.055672,0.041853,1.172108,0.357502,-0.421003,0.001419,-0.462414,-0.376796
-0.486669,-0.521705,0.229438,-0.068167,-0.571824,0.198822,-1.073712,0.53501,-0.462868,1.034889,1.528225
0.359005,-1.326544,0.141636,0.619202,0.441214,-0.456816,0.073477,-0.531028,0.72951,0.386837,1.044123
0.796907,-0.447557,-0.404829,0.010417,-0.335338,-0.425875,-0.150981,1.156709,-1.416236,-0.940762,-1.381833
-0.818238,-0.387431,0.795336,-0.334971,-0.442267,0.478745,-0.962199,-0.317731,0.396697,-0.539459,-0.393604
-0.438533,-0.437667,-0.880282,0.149656,-0.505776,0.269498,0.58439,-0.433757,0.040694,-0.188203,-0.497301
0.297914,-0.39007,-1.096265,0.88808,-1.256551,0.924071,-0.810215,0.24447,-0.92246,0.0632,-0.324936
0.246144,-0.455733,-0.227544,-0.420605,-1.040992,0.470864,-0.822778,0.784695,-0.244387,0.089806,-0.425186
-1.189479,-0.020697,0.471971,-0.289413,0.90639,0.012027,-0.144637,-0.51206,0.608594,0.784455,0.084482
1.18191,-0.306692,0.515176,0.521521,-1.129951,0.289018,-0.415491,0.255304,-0.458955,0.005992,0.403456
-0.664894,0.817302,0.418474,-0.654019,0.534369,1.108456,0.495138,0.410804,0.301783,0.559827,-0.204686
-1.589849,-0.958005,-0.403251,1.039494,0.185256,-0.477271,-0.511534,-0.107855,0.390656,1.44252,0.160545
-1.42783,0.598179,-0.051665,-0.497264,0.86879,-0.373714,-0.333595,0.083226,-0.212388,-0.818642,0.857137
-1.124424,-1.23302,-0.490537,-0.796127,0.445574,0.721882,0.619689,-0.652061,0.941149,0.672599,0.705344
1.467223,1.138123,0.180356,-0.923464,-0.820404,0.727062,0.959871,0.189972,-0.222676,-1.41997,0.561732
1.767013,1.55689,1.025327,-0.73589,-0.189396,0.650787,0.618187,1.022966,-0.049397,-0.218588,0.175925
0.980211,0.557105,0.956334,-0.999945,0.183812,1.521552,0.708615,-0.332123,0.808477,0.28648,0.912424
0.755225,0.02577,0.434981,-0.549853,-0.153196,0.675051,-0.610928,-0.76984,0.080738,0.355079,-0.677279
-0.198469,-0.146835,-0.46487,-0.933007,-0.014,-0.794344,0.815209,0.246491,-0.507739,0.165318,-0.582778
-0.166124,-0.011168,1.10135,-0.963617,-0.531827,0.282201,-1.455488,-0.736015,-0.534115,0.863907,0.26959
1.648523,-1.264604,-0.964041,-0.003803,0.421054,0.296044,-0.523458,-0.404685,-0.074346,0.480755,0.197049
1.378083,0.570225,1.53668,-1.60334,-1.255333,1.662792,0.197131,0.920407,-0.714906,-0.420531,-0.379771
0.47814,0.061103,-1.007127,0.495808,-1.282149,1.391546,0.042861,0.621801,-0.130686,0.984448,-0.616168
-1.019376,-1.90677,-0.701758,0.988764,0.74323,-0.481021,-0.610478,-0.374931,0.175968,0.783839,-0.139446
-0.10237,0.879315,0.089463,1.225185,0.707879,0.74916,0.939479,-0.736117,0.121324,-0.068485,-0.375949
-1.544537,0.491144,0.687443,-0.781112,0.245449,-0.154271,-0.540205,0.441781,0.1285,0.219832,0.560829
-0.221264,-1.430628,-0.396755,-0.473831,0.990501,-1.755204,-1.249135,-0.215394,0.020266,0.42045,0.857864
0.896507,-0.475135,0.668697,-0.469396,-0.106434,-0.356525,0.31348,-0.744781,1.08177,-0.046977,0.899765
1.774238,0.938528,0.757785,-1.002204,0.832064,-0.665416,0.260571,0.315117,-0.104676,-1.174045,0.083708
-0.010108,-0.425678,1.20982,0.859562,0.898568,-0.37871,-0.599654,-0.842832,0.521259,1.360085,0.815662
1.672436,1.459196,0.012445,0.630198,-1.317282,0.847515,0.559798,1.65918,-0.450081,-0.724074,-1.015808
